Freq.	S11(v1)	S12(v1)	S21(v1)	S22(v1)
1.19124200802738e+006	2.23299366856744e-003,7.45140891037391e-004	9.97767006331353e-001,-7.45140891017877e-004	9.97767006331352e-001,-7.45140891017878e-004	2.23299366856722e-003,7.45140891037591e-004
1.20226443461741e+006	2.23450862720087e-003,7.52033319211591e-004	9.97765491372674e-001,-7.52033319208444e-004	9.97765491372674e-001,-7.52033319208445e-004	2.23450862720043e-003,7.52033319211793e-004
1.21338885046498e+006	2.23603071866374e-003,7.58989490474338e-004	9.97763969281504e-001,-7.58989490513543e-004	9.97763969281504e-001,-7.58989490513541e-004	2.23603071866441e-003,7.58989490473910e-004
1.22461619926505e+006	2.23755997833286e-003,7.66009994211389e-004	9.97762440022087e-001,-7.66009994273434e-004	9.97762440022087e-001,-7.66009994273433e-004	2.23755997833419e-003,7.66009994210463e-004
1.23594743344451e+006	2.23909644156506e-003,7.73095425324907e-004	9.97760903558219e-001,-7.73095425205378e-004	9.97760903558219e-001,-7.73095425205376e-004	2.23909644156395e-003,7.73095425325771e-004
1.24738351424295e+006	2.24064014529346e-003,7.80246383888438e-004	9.97759359854847e-001,-7.80246383853546e-004	9.97759359854847e-001,-7.80246383853543e-004	2.24064014529413e-003,7.80246383888368e-004
1.25892541179417e+006	2.24219112498103e-003,7.87463475929872e-004	9.97757808875004e-001,-7.87463475899601e-004	9.97757808875004e-001,-7.87463475899600e-004	2.24219112498081e-003,7.87463475930026e-004
1.27057410520854e+006	2.24374941753491e-003,7.94747312827250e-004	9.97756250582735e-001,-7.94747312876845e-004	9.97756250582735e-001,-7.94747312876846e-004	2.24374941753580e-003,7.94747312826598e-004
1.28233058265602e+006	2.24531505907311e-003,8.02098511785911e-004	9.97754684940850e-001,-8.02098511791096e-004	9.97754684940850e-001,-8.02098511791096e-004	2.24531505907244e-003,8.02098511786012e-004
1.29419584144999e+006	2.24688808709805e-003,8.09517695540569e-004	9.97753111913097e-001,-8.09517695528003e-004	9.97753111913098e-001,-8.09517695527999e-004	2.24688808709850e-003,8.09517695540308e-004
1.30617088813184e+006	2.24846853826910e-003,8.17005492611286e-004	9.97751531461932e-001,-8.17005492697957e-004	9.97751531461932e-001,-8.17005492697958e-004	2.24846853826999e-003,8.17005492610562e-004
1.31825673855641e+006	2.25005644994392e-003,8.24562537488931e-004	9.97749943550049e-001,-8.24562537558822e-004	9.97749943550048e-001,-8.24562537558826e-004	2.25005644994347e-003,8.24562537488638e-004
1.33045441797809e+006	2.25165186002152e-003,8.32189470370679e-004	9.97748348140229e-001,-8.32189470388977e-004	9.97748348140229e-001,-8.32189470388976e-004	2.25165186002241e-003,8.32189470370177e-004
1.34276496113787e+006	2.25325480580985e-003,8.39886937376627e-004	9.97746745194194e-001,-8.39886937376299e-004	9.97746745194195e-001,-8.39886937376297e-004	2.25325480580940e-003,8.39886937376614e-004
1.35518941235104e+006	2.25486532577301e-003,8.47655590648354e-004	9.97745134674361e-001,-8.47655590631670e-004	9.97745134674361e-001,-8.47655590631668e-004	2.25486532577346e-003,8.47655590648193e-004
1.36772882559585e+006	2.25648345789087e-003,8.55496088297845e-004	9.97743516542181e-001,-8.55496088348061e-004	9.97743516542181e-001,-8.55496088348058e-004	2.25648345789065e-003,8.55496088297496e-004
1.38038426460289e+006	2.25810924077585e-003,8.63409094635566e-004	9.97741890759268e-001,-8.63409094684882e-004	9.97741890759268e-001,-8.63409094684883e-004	2.25810924077541e-003,8.63409094635272e-004
1.39315680294531e+006	2.25974271314788e-003,8.71395280036537e-004	9.97740257286860e-001,-8.71395280014223e-004	9.97740257286860e-001,-8.71395280014224e-004	2.25974271314788e-003,8.71395280036621e-004
1.40604752412992e+006	2.26138391388542e-003,8.79455320986173e-004	9.97738616085866e-001,-8.79455320988483e-004	9.97738616085866e-001,-8.79455320988485e-004	2.26138391388453e-003,8.79455320986609e-004
1.41905752168910e+006	2.26303288253482e-003,8.87589900349746e-004	9.97736967117375e-001,-8.87589900385347e-004	9.97736967117375e-001,-8.87589900385347e-004	2.26303288253438e-003,8.87589900349752e-004
1.43218789927355e+006	2.26468965820836e-003,8.95799707323708e-004	9.97735310341545e-001,-8.95799707270402e-004	9.97735310341545e-001,-8.95799707270405e-004	2.26468965820770e-003,8.95799707324397e-004
1.44543977074593e+006	2.26635428090671e-003,9.04085437311553e-004	9.97733645718923e-001,-9.04085437241042e-004	9.97733645718923e-001,-9.04085437241042e-004	2.26635428090605e-003,9.04085437312185e-004
1.45881426027535e+006	2.26802679046356e-003,9.12447792229152e-004	9.97731973209384e-001,-9.12447792235726e-004	9.97731973209384e-001,-9.12447792235725e-004	2.26802679046334e-003,9.12447792229406e-004
